map,preset,seed,human_model,quality,skip_budget,status,orders,target,target_verb,target_obj,served,reward,orders_left,completed,timed_out,makespan_actual_s,makespan_plan_baseline_s,makespan_plan_constrained_s,loss_s,loss_status,prediction_match,prediction_samples,replans,preempted_by_human,rework,human_frames,human_idle_pct,human_move_pct,human_interact_pct,human_task_switches,human_stuck_switches,human_useful_events,human_event_kinds,wall_seconds
experiment,experiment2,4,greedy,random,4,ok,OnionLettuceSalad|TomatoLettuceSoup|AppleOrangeJuice,mix_apple_orangejuice,mix,apple-orange juice,3,45,0,1,0,26.7,16.0,16.0,0.0,ok,0.2622,267,41,0,9,267,2.6,29.2,67.8,12,0,16,Assemble:1|Chop:1|Deliver:3|Mix:1|Pickup:8|Put:2,19.4
experiment,experiment2,4,random,random,2,ok,OnionLettuceSalad|TomatoLettuceSoup|AppleOrangeJuice,mix_apple_orangejuice,mix,apple-orange juice,3,45,0,1,0,26.7,16.0,16.0,0.0,ok,0.2697,267,39,1,9,267,10.9,32.2,56.6,12,0,16,Assemble:1|Chop:1|Deliver:3|Mix:1|Pickup:8|Put:2,19.6
experiment,experiment2,5,follow_plan,random,0,ok,OnionLettuceSalad|TomatoLettuceSoup|BananaOrangeJuice,chop_lettuce,chop,lettuce,3,45,0,1,0,25.9,16.2,16.2,0.0,ok,1.0,259,45,0,8,259,41.3,20.1,38.2,0,0,41,Assemble:2|Chop:1|Deliver:3|Mix:1|Pickup:21|Put:13,16.3
experiment,experiment2,5,greedy,bad,4,ok,OnionLettuceSalad|TomatoLettuceSoup|BananaOrangeJuice,chop_orange,chop,orange,3,45,0,1,0,26.9,16.2,16.2,0.0,ok,0.2677,269,40,0,9,269,2.6,29.0,68.0,12,0,18,Assemble:1|Chop:1|Deliver:3|Mix:1|Pickup:9|Put:3,19.9
experiment,experiment2,5,random,bad,2,ok,OnionLettuceSalad|TomatoLettuceSoup|BananaOrangeJuice,chop_orange,chop,orange,0,0,3,0,1,100.0,16.2,16.2,0.0,ok,0.051,1000,122,2,6,1000,0.0,4.8,95.1,7,0,936,Assemble:1|Chop:2|Mix:1|Pickup:468|Put:464,112.0
experiment,experiment2,6,follow_plan,bad,0,ok,OnionTomatoSalad|OnionLettuceSoup|AppleBananaJuice,chop_banana,chop,banana,3,45,0,1,0,28.9,16.2,16.8,0.6,ok,1.0,289,40,0,6,289,14.9,21.5,63.3,0,0,120,Assemble:1|Chop:1|Deliver:3|Mix:1|Pickup:60|Put:54,15.0
experiment,experiment2,6,greedy,good,4,ok,OnionTomatoSalad|OnionLettuceSoup|AppleBananaJuice,chop_onion,chop,onion,3,45,0,1,0,47.4,16.2,16.2,0.0,ok,0.1076,474,57,0,9,474,0.4,17.3,82.1,14,3,20,Assemble:2|Chop:1|Deliver:3|Mix:1|Pickup:10|Put:3,29.5
experiment,experiment2,6,random,good,2,ok,OnionTomatoSalad|OnionLettuceSoup|AppleBananaJuice,chop_onion,chop,onion,3,45,0,1,0,65.1,16.2,16.2,0.0,ok,0.0922,651,83,6,10,651,42.9,16.9,40.1,19,4,30,Assemble:2|Chop:3|Deliver:3|Mix:1|Pickup:15|Put:6,41.9
experiment,experiment2,7,follow_plan,good,0,ok,OnionTomatoSalad|OnionLettuceSoup|AppleOrangeJuice,chop_onion,chop,onion,3,45,0,1,0,30.5,16.2,16.2,0.0,ok,1.0,305,41,0,16,305,26.2,16.7,56.7,0,0,90,Assemble:3|Chop:1|Deliver:3|Mix:1|Pickup:45|Put:37,15.4
experiment,experiment2,7,follow_plan,random,4,ok,OnionTomatoSalad|OnionLettuceSoup|AppleOrangeJuice,cook_lettuce_onionsoup,cook,lettuce-onion soup,3,45,0,1,0,28.3,16.2,16.2,0.0,ok,1.0,283,43,0,6,283,26.1,17.3,56.2,0,0,78,Assemble:3|Chop:1|Deliver:3|Mix:1|Pickup:39|Put:31,13.9
experiment,experiment2,7,greedy,random,2,ok,OnionTomatoSalad|OnionLettuceSoup|AppleOrangeJuice,cook_lettuce_onionsoup,cook,lettuce-onion soup,3,45,0,1,0,47.4,16.2,16.2,0.0,ok,0.1076,474,57,0,9,474,0.4,17.3,82.1,14,3,20,Assemble:2|Chop:1|Deliver:3|Mix:1|Pickup:10|Put:3,28.8
experiment,experiment2,7,random,random,0,ok,OnionTomatoSalad|OnionLettuceSoup|AppleOrangeJuice,cook_lettuce_onionsoup,cook,lettuce-onion soup,3,45,0,1,0,32.3,16.2,16.2,0.0,ok,0.1889,323,47,3,6,323,31.9,22.9,44.9,16,2,22,Assemble:2|Chop:2|Deliver:3|Mix:1|Pickup:11|Put:3,17.6
experiment,experiment2,8,follow_plan,bad,4,ok,OnionTomatoSalad|OnionLettuceSoup|BananaOrangeJuice,chop_banana,chop,banana,3,45,0,1,0,28.5,16.4,16.4,0.0,ok,1.0,285,42,0,6,285,26.7,17.2,55.8,0,0,78,Assemble:3|Chop:1|Deliver:3|Mix:1|Pickup:39|Put:31,14.0
experiment,experiment2,8,greedy,bad,2,ok,OnionTomatoSalad|OnionLettuceSoup|BananaOrangeJuice,chop_banana,chop,banana,3,45,0,1,0,30.1,16.4,16.4,0.0,ok,0.1329,301,41,0,11,301,0.7,23.9,75.1,12,0,18,Assemble:2|Chop:1|Deliver:3|Mix:1|Pickup:9|Put:2,17.1
experiment,experiment2,8,random,bad,0,ok,OnionTomatoSalad|OnionLettuceSoup|BananaOrangeJuice,chop_banana,chop,banana,3,45,0,1,0,42.9,16.4,16.8,0.4,ok,0.3683,429,52,2,8,429,44.5,16.8,38.5,14,2,24,Assemble:2|Chop:1|Deliver:3|Mix:1|Pickup:12|Put:5,24.8
experiment,experiment2,9,follow_plan,good,4,ok,OnionTomatoSalad|TomatoLettuceSoup|AppleBananaJuice,chop_tomato,chop,tomato,3,45,0,1,0,26.7,13.7,13.7,0.0,ok,1.0,267,34,0,6,267,25.1,29.2,45.3,0,0,24,Assemble:1|Chop:2|Deliver:3|Mix:1|Pickup:12|Put:5,13.1
experiment,experiment2,9,greedy,good,2,ok,OnionTomatoSalad|TomatoLettuceSoup|AppleBananaJuice,chop_tomato,chop,tomato,3,45,0,1,0,26.7,13.7,13.7,0.0,ok,0.4569,267,39,0,8,267,2.6,34.5,62.5,13,0,24,Assemble:2|Chop:2|Deliver:3|Mix:1|Pickup:12|Put:4,17.7
experiment,experiment2,9,random,good,0,ok,OnionTomatoSalad|TomatoLettuceSoup|AppleBananaJuice,chop_tomato,chop,tomato,3,45,0,1,0,35.7,13.7,13.7,0.0,ok,0.5126,357,47,1,7,357,1.7,28.0,70.0,15,1,28,Assemble:3|Chop:2|Deliver:3|Mix:1|Pickup:14|Put:5,23.2
experiment,experiment2,9,random,random,4,ok,OnionTomatoSalad|TomatoLettuceSoup|AppleBananaJuice,cook_lettuce_tomatosoup,cook,lettuce-tomato soup,3,45,0,1,0,35.7,13.7,13.7,0.0,ok,0.5126,357,47,1,7,357,1.7,28.0,70.0,15,1,28,Assemble:3|Chop:2|Deliver:3|Mix:1|Pickup:14|Put:5,22.9
experiment,experiment2,10,follow_plan,random,2,ok,OnionTomatoSalad|TomatoLettuceSoup|AppleOrangeJuice,serve_juice_apple_orangejuice,serve_juice,apple-orange juice,3,45,0,1,0,26.7,13.7,13.7,0.0,ok,1.0,267,34,0,6,267,25.1,29.2,45.3,0,0,24,Assemble:1|Chop:2|Deliver:3|Mix:1|Pickup:12|Put:5,12.5
experiment,experiment2,10,greedy,random,0,ok,OnionTomatoSalad|TomatoLettuceSoup|AppleOrangeJuice,serve_juice_apple_orangejuice,serve_juice,apple-orange juice,0,0,3,0,1,100.0,13.7,16.8,3.1,ok,0.0,1000,134,0,3,1000,0.0,6.6,93.3,11,9,13,Chop:2|Mix:1|Pickup:7|Put:3,67.7
experiment,experiment2,10,random,bad,4,ok,OnionTomatoSalad|TomatoLettuceSoup|AppleOrangeJuice,chop_apple,chop,apple,3,45,0,1,0,26.7,13.7,13.7,0.0,ok,0.5918,267,37,2,7,267,0.0,37.5,62.2,16,0,36,Assemble:3|Chop:3|Deliver:3|Mix:1|Pickup:18|Put:8,17.5
experiment,experiment2,11,follow_plan,bad,2,ok,OnionTomatoSalad|TomatoLettuceSoup|BananaOrangeJuice,chop_orange,chop,orange,3,45,0,1,0,26.9,13.9,13.9,0.0,ok,1.0,269,33,0,6,269,24.9,28.3,46.5,0,0,28,Assemble:1|Chop:2|Deliver:3|Mix:1|Pickup:14|Put:7,12.7
experiment,experiment2,11,greedy,bad,0,ok,OnionTomatoSalad|TomatoLettuceSoup|BananaOrangeJuice,chop_orange,chop,orange,3,45,0,1,0,26.9,13.9,13.9,0.0,ok,0.4015,269,38,0,8,269,2.6,34.2,62.8,15,0,18,Assemble:1|Chop:2|Deliver:3|Mix:1|Pickup:9|Put:2,17.0
experiment,experiment2,11,random,good,4,ok,OnionTomatoSalad|TomatoLettuceSoup|BananaOrangeJuice,chop_lettuce,chop,lettuce,3,45,0,1,0,30.7,13.9,13.9,0.0,ok,0.2671,307,46,3,8,307,35.8,31.3,32.6,21,0,38,Assemble:2|Chop:3|Deliver:3|Mix:1|Pickup:19|Put:10,19.7
experiment,experiment2,12,follow_plan,good,2,ok,TomatoLettuceSalad|OnionLettuceSoup|AppleBananaJuice,chop_onion,chop,onion,3,45,0,1,0,28.3,16.0,16.2,0.2,ok,1.0,283,43,0,6,283,26.1,17.3,56.2,0,0,78,Assemble:3|Chop:1|Deliver:3|Mix:1|Pickup:39|Put:31,13.8
experiment,experiment2,12,greedy,good,0,ok,TomatoLettuceSalad|OnionLettuceSoup|AppleBananaJuice,chop_onion,chop,onion,3,45,0,1,0,30.3,16.0,16.2,0.2,ok,0.1419,303,42,0,11,303,0.7,23.8,75.2,12,0,20,Assemble:2|Chop:1|Deliver:3|Mix:1|Pickup:10|Put:3,17.4
experiment,experiment2,12,greedy,random,4,ok,TomatoLettuceSalad|OnionLettuceSoup|AppleBananaJuice,handover_lettuce_onionsoup,handover,lettuce-onion soup,3,45,0,1,0,48.1,16.0,16.0,0.0,ok,0.1351,481,57,0,10,481,1.5,17.3,81.1,14,2,19,Assemble:1|Chop:1|Deliver:3|Mix:1|Pickup:10|Put:3,31.6
experiment,experiment2,12,random,random,2,ok,TomatoLettuceSalad|OnionLettuceSoup|AppleBananaJuice,handover_lettuce_onionsoup,handover,lettuce-onion soup,3,45,0,1,0,28.5,16.0,17.7,1.7,ok,0.4947,285,40,2,7,285,35.8,19.6,44.2,11,0,20,Assemble:3|Chop:1|Deliver:3|Mix:1|Pickup:10|Put:2,16.5
experiment,experiment2,13,follow_plan,random,0,ok,TomatoLettuceSalad|OnionLettuceSoup|AppleOrangeJuice,serve_juice_apple_orangejuice,serve_juice,apple-orange juice,0,0,3,0,1,100.0,16.0,16.4,0.4,ok,1.0,1000,135,0,6,1000,98.8,1.1,0.0,0,0,1,Pickup:1,68.5
experiment,experiment2,13,greedy,bad,4,ok,TomatoLettuceSalad|OnionLettuceSoup|AppleOrangeJuice,chop_apple,chop,apple,3,45,0,1,0,48.1,16.0,16.0,0.0,ok,0.131,481,58,0,10,481,1.9,16.4,81.5,14,2,19,Assemble:1|Chop:1|Deliver:3|Mix:1|Pickup:10|Put:3,32.9
experiment,experiment2,13,random,bad,2,ok,TomatoLettuceSalad|OnionLettuceSoup|AppleOrangeJuice,chop_apple,chop,apple,3,45,0,1,0,36.1,16.0,16.0,0.0,ok,0.1302,361,47,5,10,361,66.8,21.1,11.9,15,1,20,Assemble:2|Chop:2|Deliver:3|Mix:1|Pickup:10|Put:2,24.5
experiment,experiment2,14,follow_plan,bad,0,ok,TomatoLettuceSalad|OnionLettuceSoup|BananaOrangeJuice,chop_orange,chop,orange,1,15,2,0,1,100.0,16.2,16.6,0.4,ok,1.0,1000,120,0,6,1000,6.1,4.5,89.3,0,0,878,Assemble:1|Chop:1|Deliver:1|Mix:1|Pickup:440|Put:434,57.0
experiment,experiment2,14,greedy,good,4,ok,TomatoLettuceSalad|OnionLettuceSoup|BananaOrangeJuice,chop_onion,chop,onion,3,45,0,1,0,48.3,16.2,16.2,0.0,ok,0.1429,483,57,0,10,483,1.2,17.6,81.0,14,2,21,Assemble:1|Chop:1|Deliver:3|Mix:1|Pickup:11|Put:4,34.2
experiment,experiment2,14,random,good,2,ok,TomatoLettuceSalad|OnionLettuceSoup|BananaOrangeJuice,chop_onion,chop,onion,3,45,0,1,0,29.8,16.2,16.4,0.2,ok,0.547,298,43,0,6,298,15.4,18.1,66.1,10,1,82,Assemble:2|Chop:1|Deliver:3|Mix:1|Pickup:41|Put:34,21.6
experiment,experiment2,15,follow_plan,good,0,ok,TomatoLettuceSalad|OnionTomatoSoup|AppleBananaJuice,chop_tomato,chop,tomato,3,45,0,1,0,25.7,13.7,13.7,0.0,ok,1.0,257,36,0,6,257,13.2,25.7,60.7,0,0,68,Assemble:3|Chop:2|Deliver:3|Mix:1|Pickup:34|Put:25,12.9
experiment,experiment2,15,follow_plan,random,4,ok,TomatoLettuceSalad|OnionTomatoSoup|AppleBananaJuice,chop_onion,chop,onion,3,45,0,1,0,25.7,13.7,13.7,0.0,ok,1.0,257,36,0,6,257,13.2,25.7,60.7,0,0,68,Assemble:3|Chop:2|Deliver:3|Mix:1|Pickup:34|Put:25,12.8
experiment,experiment2,15,greedy,random,2,ok,TomatoLettuceSalad|OnionTomatoSoup|AppleBananaJuice,chop_onion,chop,onion,3,45,0,1,0,34.3,13.7,14.1,0.4,ok,0.3615,343,46,0,8,343,2.0,27.4,70.3,13,1,20,Assemble:1|Chop:2|Deliver:3|Mix:1|Pickup:10|Put:3,22.9
experiment,experiment2,15,random,random,0,ok,TomatoLettuceSalad|OnionTomatoSoup|AppleBananaJuice,chop_onion,chop,onion,0,0,3,0,1,100.0,13.7,14.9,1.2,ok,0.998,1000,136,0,7,1000,0.0,2.9,97.0,4,0,7,Chop:2|Pickup:4|Put:1,64.3
experiment,experiment2,16,follow_plan,bad,4,ok,TomatoLettuceSalad|OnionTomatoSoup|AppleOrangeJuice,chop_apple,chop,apple,3,45,0,1,0,25.7,13.7,13.7,0.0,ok,1.0,257,36,0,6,257,13.2,25.7,60.7,0,0,68,Assemble:3|Chop:2|Deliver:3|Mix:1|Pickup:34|Put:25,12.6
experiment,experiment2,16,greedy,bad,2,ok,TomatoLettuceSalad|OnionTomatoSoup|AppleOrangeJuice,chop_apple,chop,apple,3,45,0,1,0,37.8,13.7,13.7,0.0,ok,0.2354,378,40,0,9,378,0.5,26.5,72.8,18,1,30,Assemble:3|Chop:3|Deliver:3|Mix:1|Pickup:15|Put:5,22.8
experiment,experiment2,16,random,bad,0,ok,TomatoLettuceSalad|OnionTomatoSoup|AppleOrangeJuice,chop_apple,chop,apple,2,30,1,0,1,100.0,13.7,13.9,0.2,ok,0.077,1000,126,3,10,1000,65.8,11.8,22.3,20,2,31,Assemble:2|Chop:4|Deliver:2|Mix:1|Pickup:16|Put:6,55.0
experiment,experiment2,17,follow_plan,good,4,ok,TomatoLettuceSalad|OnionTomatoSoup|BananaOrangeJuice,chop_tomato,chop,tomato,3,45,0,1,0,25.9,13.9,13.9,0.0,ok,1.0,259,38,0,6,259,13.9,25.5,60.2,0,0,68,Assemble:3|Chop:2|Deliver:3|Mix:1|Pickup:34|Put:25,12.9
experiment,experiment2,17,greedy,good,2,ok,TomatoLettuceSalad|OnionTomatoSoup|BananaOrangeJuice,chop_tomato,chop,tomato,3,45,0,1,0,38.0,13.9,13.9,0.0,ok,0.2395,380,43,0,9,380,0.5,26.3,72.9,18,1,32,Assemble:3|Chop:3|Deliver:3|Mix:1|Pickup:16|Put:6,23.1
experiment,experiment2,17,random,good,0,ok,TomatoLettuceSalad|OnionTomatoSoup|BananaOrangeJuice,chop_tomato,chop,tomato,3,45,0,1,0,48.2,13.9,13.9,0.0,ok,0.1805,482,56,4,9,482,59.1,17.4,23.2,20,2,30,Assemble:3|Chop:3|Deliver:3|Mix:1|Pickup:15|Put:5,27.4
experiment,experiment2,17,random,random,4,ok,TomatoLettuceSalad|OnionTomatoSoup|BananaOrangeJuice,serve_from_counter_onion_tomatosoup,serve_from_counter,onion-tomato soup,3,45,0,1,0,48.2,13.9,13.9,0.0,ok,0.1805,482,56,4,9,482,59.1,17.4,23.2,20,2,30,Assemble:3|Chop:3|Deliver:3|Mix:1|Pickup:15|Put:5,27.4
experiment,experiment2,0,follow_plan,random,0,ok,OnionLettuceSalad|OnionTomatoSoup|AppleBananaJuice,chop_lettuce,chop,lettuce,3,45,0,1,0,21.9,16.2,16.2,0.0,ok,1.0,219,38,0,8,219,12.3,25.6,61.6,0,0,100,Assemble:1|Chop:1|Deliver:3|Mix:1|Pickup:50|Put:44,13.3
experiment,experiment2,0,greedy,bad,4,ok,OnionLettuceSalad|OnionTomatoSoup|AppleBananaJuice,chop_apple,chop,apple,3,45,0,1,0,29.9,16.2,16.2,0.0,ok,0.1806,299,38,0,11,299,0.7,24.1,74.9,12,0,24,Assemble:2|Chop:1|Deliver:3|Mix:1|Pickup:12|Put:5,18.8
experiment,experiment2,0,random,bad,2,ok,OnionLettuceSalad|OnionTomatoSoup|AppleBananaJuice,chop_apple,chop,apple,3,45,0,1,0,48.0,16.2,16.2,0.0,ok,0.1313,480,67,5,8,480,73.8,15.0,11.0,19,2,30,Assemble:2|Chop:2|Deliver:3|Mix:1|Pickup:15|Put:7,32.1
experiment,experiment2,1,follow_plan,bad,0,ok,OnionLettuceSalad|OnionTomatoSoup|AppleOrangeJuice,chop_orange,chop,orange,3,45,0,1,0,26.9,16.2,16.4,0.2,ok,1.0,269,36,0,7,269,27.5,23.0,49.1,0,0,58,Assemble:3|Chop:1|Deliver:3|Mix:1|Pickup:29|Put:21,14.7
experiment,experiment2,1,greedy,good,4,ok,OnionLettuceSalad|OnionTomatoSoup|AppleOrangeJuice,chop_tomato,chop,tomato,3,45,0,1,0,29.9,16.2,16.2,0.0,ok,0.1739,299,38,0,11,299,0.7,24.1,74.9,12,0,22,Assemble:2|Chop:1|Deliver:3|Mix:1|Pickup:11|Put:4,18.7
experiment,experiment2,1,random,good,2,ok,OnionLettuceSalad|OnionTomatoSoup|AppleOrangeJuice,chop_tomato,chop,tomato,3,45,0,1,0,28.1,16.2,16.2,0.0,ok,0.2206,281,44,3,8,281,34.5,29.2,35.9,17,0,24,Assemble:1|Chop:2|Deliver:3|Mix:1|Pickup:12|Put:5,20.3
experiment,experiment2,2,follow_plan,good,0,ok,OnionLettuceSalad|OnionTomatoSoup|BananaOrangeJuice,chop_tomato,chop,tomato,3,45,0,1,0,21.9,16.4,16.4,0.0,ok,1.0,219,38,0,8,219,12.3,25.6,61.6,0,0,100,Assemble:1|Chop:1|Deliver:3|Mix:1|Pickup:50|Put:44,13.1
experiment,experiment2,2,follow_plan,random,4,ok,OnionLettuceSalad|OnionTomatoSoup|BananaOrangeJuice,chop_banana,chop,banana,3,45,0,1,0,21.9,16.4,16.4,0.0,ok,1.0,219,38,0,8,219,12.3,25.6,61.6,0,0,100,Assemble:1|Chop:1|Deliver:3|Mix:1|Pickup:50|Put:44,12.8
experiment,experiment2,2,greedy,random,2,ok,OnionLettuceSalad|OnionTomatoSoup|BananaOrangeJuice,chop_banana,chop,banana,3,45,0,1,0,26.9,16.4,16.4,0.0,ok,0.2677,269,38,0,9,269,2.6,29.0,68.0,12,0,18,Assemble:1|Chop:1|Deliver:3|Mix:1|Pickup:9|Put:3,19.6
experiment,experiment2,2,random,random,0,ok,OnionLettuceSalad|OnionTomatoSoup|BananaOrangeJuice,chop_banana,chop,banana,3,45,0,1,0,28.1,16.4,16.6,0.2,ok,0.5089,281,35,2,8,281,34.5,24.2,40.9,13,0,20,Assemble:1|Chop:2|Deliver:3|Mix:1|Pickup:10|Put:3,18.5
experiment,experiment2,3,follow_plan,bad,4,ok,OnionLettuceSalad|TomatoLettuceSoup|AppleBananaJuice,chop_banana,chop,banana,3,45,0,1,0,26.7,16.0,16.0,0.0,ok,1.0,267,37,0,7,267,27.0,23.2,49.4,0,0,56,Assemble:3|Chop:1|Deliver:3|Mix:1|Pickup:28|Put:20,14.2
experiment,experiment2,3,greedy,bad,2,ok,OnionLettuceSalad|TomatoLettuceSoup|AppleBananaJuice,chop_banana,chop,banana,3,45,0,1,0,26.7,16.0,16.0,0.0,ok,0.2622,267,41,0,9,267,2.6,29.2,67.8,12,0,16,Assemble:1|Chop:1|Deliver:3|Mix:1|Pickup:8|Put:2,19.6
experiment,experiment2,3,random,bad,0,ok,OnionLettuceSalad|TomatoLettuceSoup|AppleBananaJuice,chop_banana,chop,banana,3,45,0,1,0,40.7,16.0,16.4,0.4,ok,0.1499,407,57,3,9,407,68.6,19.2,12.0,17,1,26,Assemble:1|Chop:2|Deliver:3|Mix:1|Pickup:13|Put:6,26.3
experiment,experiment2,4,follow_plan,good,4,ok,OnionLettuceSalad|TomatoLettuceSoup|AppleOrangeJuice,chop_tomato,chop,tomato,3,45,0,1,0,26.7,16.0,16.0,0.0,ok,1.0,267,37,0,7,267,27.0,23.2,49.4,0,0,56,Assemble:3|Chop:1|Deliver:3|Mix:1|Pickup:28|Put:20,14.4
experiment,experiment2,4,greedy,good,2,ok,OnionLettuceSalad|TomatoLettuceSoup|AppleOrangeJuice,chop_tomato,chop,tomato,3,45,0,1,0,26.7,16.0,16.0,0.0,ok,0.2622,267,41,0,9,267,2.6,29.2,67.8,12,0,16,Assemble:1|Chop:1|Deliver:3|Mix:1|Pickup:8|Put:2,19.3
experiment,experiment2,4,random,good,0,ok,OnionLettuceSalad|TomatoLettuceSoup|AppleOrangeJuice,chop_tomato,chop,tomato,3,45,0,1,0,26.7,16.0,16.0,0.0,ok,0.2697,267,39,1,9,267,10.9,32.2,56.6,12,0,16,Assemble:1|Chop:1|Deliver:3|Mix:1|Pickup:8|Put:2,19.4
experiment,experiment2,4,random,random,4,ok,OnionLettuceSalad|TomatoLettuceSoup|AppleOrangeJuice,mix_apple_orangejuice,mix,apple-orange juice,3,45,0,1,0,26.7,16.0,16.0,0.0,ok,0.2697,267,39,1,9,267,10.9,32.2,56.6,12,0,16,Assemble:1|Chop:1|Deliver:3|Mix:1|Pickup:8|Put:2,19.5
experiment,experiment2,5,follow_plan,random,2,ok,OnionLettuceSalad|TomatoLettuceSoup|BananaOrangeJuice,chop_lettuce,chop,lettuce,0,0,3,0,1,100.0,16.2,16.2,0.0,ok,1.0,1000,118,0,5,1000,97.0,1.8,1.1,0,0,4,Chop:1|Pickup:2|Put:1,64.4
experiment,experiment2,5,greedy,random,0,ok,OnionLettuceSalad|TomatoLettuceSoup|BananaOrangeJuice,chop_lettuce,chop,lettuce,3,45,0,1,0,32.8,16.2,16.2,0.0,ok,0.1829,328,47,0,10,328,2.1,20.7,76.8,12,1,21,Assemble:2|Chop:1|Deliver:3|Mix:1|Pickup:11|Put:3,23.8
experiment,experiment2,5,random,bad,4,ok,OnionLettuceSalad|TomatoLettuceSoup|BananaOrangeJuice,chop_orange,chop,orange,0,0,3,0,1,100.0,16.2,16.2,0.0,ok,0.051,1000,122,2,6,1000,0.0,4.8,95.1,7,0,936,Assemble:1|Chop:2|Mix:1|Pickup:468|Put:464,109.4
experiment,experiment2,6,follow_plan,bad,2,ok,OnionTomatoSalad|OnionLettuceSoup|AppleBananaJuice,chop_banana,chop,banana,3,45,0,1,0,22.1,16.2,16.2,0.0,ok,1.0,221,46,0,8,221,32.6,28.1,38.9,0,0,70,Assemble:2|Chop:1|Deliver:3|Mix:1|Pickup:35|Put:28,13.0
experiment,experiment2,6,greedy,bad,0,ok,OnionTomatoSalad|OnionLettuceSoup|AppleBananaJuice,chop_banana,chop,banana,3,45,0,1,0,32.5,16.2,16.8,0.6,ok,0.3785,325,39,0,8,325,2.2,24.0,73.5,12,0,24,Assemble:2|Chop:1|Deliver:3|Mix:1|Pickup:12|Put:5,19.1
experiment,experiment2,6,random,good,4,ok,OnionTomatoSalad|OnionLettuceSoup|AppleBananaJuice,chop_onion,chop,onion,3,45,0,1,0,54.1,16.2,16.2,0.0,ok,0.1128,541,73,2,6,541,74.5,15.2,10.2,16,4,32,Assemble:2|Chop:2|Deliver:3|Mix:1|Pickup:16|Put:8,29.0
experiment,experiment2,7,follow_plan,good,2,ok,OnionTomatoSalad|OnionLettuceSoup|AppleOrangeJuice,chop_onion,chop,onion,1,15,2,0,1,100.0,16.2,16.2,0.0,ok,1.0,1000,129,0,6,1000,6.5,4.5,88.9,0,0,874,Assemble:1|Chop:1|Deliver:1|Mix:1|Pickup:438|Put:432,55.7
experiment,experiment2,7,greedy,good,0,ok,OnionTomatoSalad|OnionLettuceSoup|AppleOrangeJuice,chop_onion,chop,onion,3,45,0,1,0,49.6,16.2,16.2,0.0,ok,0.1552,496,59,0,19,496,0.4,16.5,82.9,14,3,42,Assemble:2|Chop:1|Deliver:3|Mix:1|Pickup:21|Put:14,30.8
experiment,experiment2,7,greedy,random,4,ok,OnionTomatoSalad|OnionLettuceSoup|AppleOrangeJuice,cook_lettuce_onionsoup,cook,lettuce-onion soup,3,45,0,1,0,47.4,16.2,16.2,0.0,ok,0.1076,474,57,0,9,474,0.4,17.3,82.1,14,3,20,Assemble:2|Chop:1|Deliver:3|Mix:1|Pickup:10|Put:3,28.9
experiment,experiment2,7,random,random,2,ok,OnionTomatoSalad|OnionLettuceSoup|AppleOrangeJuice,cook_lettuce_onionsoup,cook,lettuce-onion soup,3,45,0,1,0,32.3,16.2,16.2,0.0,ok,0.1889,323,47,3,6,323,31.9,22.9,44.9,16,2,22,Assemble:2|Chop:2|Deliver:3|Mix:1|Pickup:11|Put:3,18.0
experiment,experiment2,8,follow_plan,random,0,ok,OnionTomatoSalad|OnionLettuceSoup|BananaOrangeJuice,chop_onion,chop,onion,3,45,0,1,0,30.7,16.4,16.4,0.0,ok,1.0,307,41,0,16,307,26.7,16.6,56.4,0,0,90,Assemble:3|Chop:1|Deliver:3|Mix:1|Pickup:45|Put:37,15.8
experiment,experiment2,8,greedy,bad,4,ok,OnionTomatoSalad|OnionLettuceSoup|BananaOrangeJuice,chop_banana,chop,banana,3,45,0,1,0,47.4,16.4,16.4,0.0,ok,0.1076,474,57,0,9,474,0.4,17.3,82.1,14,3,20,Assemble:2|Chop:1|Deliver:3|Mix:1|Pickup:10|Put:3,28.5
experiment,experiment2,8,random,bad,2,ok,OnionTomatoSalad|OnionLettuceSoup|BananaOrangeJuice,chop_banana,chop,banana,3,45,0,1,0,22.1,16.4,16.4,0.0,ok,0.3032,221,40,1,8,221,11.3,29.0,59.3,11,0,14,Assemble:1|Chop:1|Deliver:3|Mix:1|Pickup:7|Put:1,13.9
experiment,experiment2,9,follow_plan,bad,0,ok,OnionTomatoSalad|TomatoLettuceSoup|AppleBananaJuice,chop_banana,chop,banana,3,45,0,1,0,27.1,13.7,14.1,0.4,ok,1.0,271,34,0,6,271,24.7,28.0,46.9,0,0,30,Assemble:1|Chop:2|Deliver:3|Mix:1|Pickup:15|Put:8,12.8
experiment,experiment2,9,greedy,good,4,ok,OnionTomatoSalad|TomatoLettuceSoup|AppleBananaJuice,chop_tomato,chop,tomato,3,45,0,1,0,26.7,13.7,13.7,0.0,ok,0.4569,267,39,0,8,267,2.6,34.5,62.5,13,0,24,Assemble:2|Chop:2|Deliver:3|Mix:1|Pickup:12|Put:4,17.3
experiment,experiment2,9,random,good,2,ok,OnionTomatoSalad|TomatoLettuceSoup|AppleBananaJuice,chop_tomato,chop,tomato,3,45,0,1,0,35.7,13.7,13.7,0.0,ok,0.5126,357,47,1,7,357,1.7,28.0,70.0,15,1,28,Assemble:3|Chop:2|Deliver:3|Mix:1|Pickup:14|Put:5,23.2
